address,category,id,lat,lng,location,name,subCategory,details,reviews
,poi,31285,52.42296571,4.807452185,Amsterdam,Passing Westhaven,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31285,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31285
,poi,31286,52.422704,4.811071,Amsterdam,Warmer Sloep,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31286,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31286
,poi,31290,52.4097,4.803599697,Amsterdam,Houtmankade Zaandam,Road,http://tour-pedia.org/api/getPlaceDetails?id=31290,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31290
,poi,31291,52.40780258,4.802170753,Amsterdam,Lijn 64,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31291,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31291
,poi,31293,52.40028536,4.804226627,Amsterdam,Intercity Amsterdam Sloterdijk - Alkmaar,Train,http://tour-pedia.org/api/getPlaceDetails?id=31293,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31293
,poi,31294,52.399639,4.804436,Amsterdam,Trein A'dam Sloterdijk - Enkhuizen,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31294,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31294
Noordzeeweg,poi,31295,52.399405,4.80473951,Amsterdam,Trein Naar Zaandam,Train,http://tour-pedia.org/api/getPlaceDetails?id=31295,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31295
,poi,31296,52.394773,4.80875,Amsterdam,Bushalte Hornhaven,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31296,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31296
,poi,31298,52.393333,4.808186,Amsterdam,Intercity Sloterdijk - Hoorn,Train,http://tour-pedia.org/api/getPlaceDetails?id=31298,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31298
,poi,31299,52.39179303,4.811180034,Amsterdam,Intercity Sloterdijk - Hoorn,Train,http://tour-pedia.org/api/getPlaceDetails?id=31299,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31299
,poi,31300,52.37695,4.806191325,Amsterdam,Tramhalte Colijnstraat,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31300,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31300
,poi,31301,52.37711802,4.804500862,Amsterdam,Eind van de Burgemeester Roellstraat,Road,http://tour-pedia.org/api/getPlaceDetails?id=31301,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31301
,poi,31302,52.3773596,4.804184959,Amsterdam,Dirk Sonoystraat,Road,http://tour-pedia.org/api/getPlaceDetails?id=31302,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31302
,poi,31303,52.38241028,4.805687515,Amsterdam,Bushalte Dr.H.Colijnstraat,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31303,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31303
,poi,31304,52.38438493,4.80809082,Amsterdam,S104,Road,http://tour-pedia.org/api/getPlaceDetails?id=31304,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31304
,poi,31305,52.37760991,4.80665803,Amsterdam,Dr. H. Colijnstraat,Road,http://tour-pedia.org/api/getPlaceDetails?id=31305,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31305
De Savornin Lohmanstraat,poi,31306,52.37490082,4.806663036,Amsterdam,Bushalte Dr. H. Colijnstraat,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31306,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31306
,poi,31307,52.373633,4.811967,Amsterdam,My Car,Road,http://tour-pedia.org/api/getPlaceDetails?id=31307,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31307
,poi,31308,52.36503284,4.804221794,Amsterdam,Bushalte Oeverpad,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31308,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31308
,poi,31309,52.36224558,4.806193683,Amsterdam,Bushalte: Vrijzicht,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31309,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31309
,poi,31310,52.364668,4.802758,Amsterdam,My Car Citroen,Road,http://tour-pedia.org/api/getPlaceDetails?id=31310,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31310
,poi,31311,52.36096407,4.806795009,Amsterdam,lijn 61,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31311,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31311
Moving Target!,poi,31314,52.35989862,4.80629395,Amsterdam,Bus 63 Osdorp de Aker - Lelylaan,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31314,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31314
Tram 17,poi,31317,52.35981817,4.80726132,Amsterdam,Tramhalte Ruimzicht,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31317
,poi,31321,52.35973023,4.807527328,Amsterdam,Bushalte Ruimzicht,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31321,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31321
Moving Target!,poi,31322,52.35226637,4.808812531,Amsterdam,Bus 61 Slotervaart - Sloterdijk,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31322,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31322
Moving Target!,poi,31323,52.35955096,4.80746859,Amsterdam,Bus 19 Sloterdijk - Lelylaan,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31323,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31323
,poi,31325,52.356879,4.809211,Amsterdam,Bushalte Maaseikpad,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31325,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31325
Moving Target!,poi,31326,52.344843,4.804069529,Amsterdam,Tram 2 Nieuw Sloten - Amsterdam Centraal,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31326,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31326
,poi,31327,52.345708,4.804194,Amsterdam,Tramhalte Oudenaardeplantsoen,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31327,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31327
,poi,31328,52.34520645,4.802069445,Amsterdam,Halte Brusselsingel,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31328,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31328
,poi,31329,52.353922,4.810868,Amsterdam,ACM Verhuur,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=31329,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31329
,poi,31330,52.34638999,4.810613572,Amsterdam,Tramhalte Kasterleepark,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31330,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31330
Laan van Vlaanderen,poi,31331,52.347168,4.805794,Amsterdam,Bushalte Westmallepad,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31331,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31331
Badhoevelaan,poi,31332,52.3433,4.798229,Amsterdam,Badhoevelaan badhoevedorp,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31332,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31332
,poi,31333,52.34663588,4.807698241,Amsterdam,Berlaarstraat,Road,http://tour-pedia.org/api/getPlaceDetails?id=31333,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31333
,poi,31343,52.34265072,4.80523576,Amsterdam,Gate F4,Airport Gate,http://tour-pedia.org/api/getPlaceDetails?id=31343,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31343
,poi,31352,52.41423646,4.813066618,Amsterdam,Westhaven Garage 2,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31352,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31352
,poi,31354,52.40501046,4.816434,Amsterdam,AMT,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31354,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31354
,poi,31355,52.39150823,4.81906941,Amsterdam,Seineweg,Road,http://tour-pedia.org/api/getPlaceDetails?id=31355,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31355
,poi,31357,52.40080451,4.819337101,Amsterdam,Tanker Naduah,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31357,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31357
,poi,31359,52.3886978,4.813506674,Amsterdam,Sprinter Amsterdam Sloterdijk Haarlem,Train,http://tour-pedia.org/api/getPlaceDetails?id=31359,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31359
,poi,31360,52.38960726,4.814074844,Amsterdam,Intercity Zandvoort aan Zee - Amsterdam Centraal,Train,http://tour-pedia.org/api/getPlaceDetails?id=31360,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31360
,poi,31362,52.39086151,4.818126202,Amsterdam,zaandam bus,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31362,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31362
,poi,31363,52.376494,4.811703,Amsterdam,Burgemeester Van leewenlaan,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31363,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31363
,poi,31365,52.38322609,4.814960738,Amsterdam,Bus 21 richting Centrum,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31365,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31365
,poi,31366,52.37659473,4.810080528,Amsterdam,Burgermeester Roellstraat,Road,http://tour-pedia.org/api/getPlaceDetails?id=31366,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31366
Moving Target!,poi,31368,52.37283509,4.818964005,Amsterdam,Tram 7 Sloterpark - Flevopark,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31368,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31368
Moving Target!,poi,31369,52.37291369,4.819049835,Amsterdam,Tram 14 Sloterpark - Flevopark,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31369,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31369
,poi,31370,52.375549,4.819632,Amsterdam,Tramhalte Slotermeerlaan,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31370,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31370
,poi,31372,52.37303,4.818865,Amsterdam,Tramhalte Lijn 7/14 Sloterpark,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31372,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31372
,poi,31374,52.35735337,4.815042918,Amsterdam,Bushalte Piet Wiedijkstraat,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31374,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31374
,poi,31375,52.357321,4.814631,Amsterdam,Tramhalte Piet Wiedijkstraat,Subway,http://tour-pedia.org/api/getPlaceDetails?id=31375,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31375
,poi,31376,52.36158454,4.816028523,Amsterdam,Bushalte Maaseikpad,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31376,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31376
,poi,31377,52.3565858,4.814314042,Amsterdam,F. thomasstraat,Road,http://tour-pedia.org/api/getPlaceDetails?id=31377,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31377
Osdorp,poi,31378,52.3541323,4.8138115,Amsterdam,Tram Halte Meer en Vaart,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31378,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31378
Wannepad,poi,31380,52.3435912,4.816611106,Amsterdam,Wannepad,Road,http://tour-pedia.org/api/getPlaceDetails?id=31380,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31380
,poi,31383,52.3434288,4.812470366,Amsterdam,Sint Truidenstraat,Road,http://tour-pedia.org/api/getPlaceDetails?id=31383,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31383
,poi,31384,52.345109,4.812582,Amsterdam,Bushalte Hageland,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31384,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31384
Laan van Vlaanderen,poi,31385,52.34590896,4.81600011,Amsterdam,Bushalte Antwerpenbaan,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31385,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31385
Plesmanlaan,poi,31387,52.350116,4.815657,Amsterdam,Plesmanlaan,Road,http://tour-pedia.org/api/getPlaceDetails?id=31387,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31387
Laan van Vlaanderen,poi,31388,52.34585842,4.812682487,Amsterdam,Halte antwerpenbaan bus 195/95,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31388,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31388
antwerpenbaan,poi,31389,52.34614644,4.81607842,Amsterdam,Halte Antwerpenbaan,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31389,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31389
Rijksweg A4,poi,31390,52.33806617,4.813427925,Amsterdam,"A4 (1, Sloten)",Road,http://tour-pedia.org/api/getPlaceDetails?id=31390,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31390
,poi,31391,52.3429645,4.813035501,Amsterdam,Bastenakenstraat,Road,http://tour-pedia.org/api/getPlaceDetails?id=31391,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31391
,poi,31392,52.3429788,4.813602753,Amsterdam,Luiksingel,Road,http://tour-pedia.org/api/getPlaceDetails?id=31392,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31392
,poi,31394,52.34293535,4.812360013,Amsterdam,Anderlechtlaan,Road,http://tour-pedia.org/api/getPlaceDetails?id=31394,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31394
,poi,31396,52.33856738,4.816372437,Amsterdam,Trein Amsterdam-rotterdam,Train,http://tour-pedia.org/api/getPlaceDetails?id=31396,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31396
,poi,31398,52.34299783,4.811704123,Amsterdam,Laan Van Vlaanderen,Road,http://tour-pedia.org/api/getPlaceDetails?id=31398,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31398
,poi,31399,52.33417268,4.804331704,Amsterdam,A10 Afslag S107,Road,http://tour-pedia.org/api/getPlaceDetails?id=31399,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31399
,poi,31400,52.33832408,4.815825355,Amsterdam,Trein Naar Purmerend,Train,http://tour-pedia.org/api/getPlaceDetails?id=31400,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31400
Sloterweg,poi,31401,52.34185489,4.816213924,Amsterdam,Bushalte Sloterweg 865,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31401,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31401
,poi,31402,52.34175209,4.813368161,Amsterdam,Sloterweg,Road,http://tour-pedia.org/api/getPlaceDetails?id=31402,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31402
,poi,31403,52.33330105,4.806443709,Amsterdam,Lvnl Riekerpolder,Airport Terminal,http://tour-pedia.org/api/getPlaceDetails?id=31403,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31403
,poi,31404,52.33852307,4.816258881,Amsterdam,A10 Afslag Slotervaart 1 s 107,Road,http://tour-pedia.org/api/getPlaceDetails?id=31404,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31404
Anton Schleperspad 10,poi,31416,52.334523,4.81469555,Amsterdam,Veerpont Nieuwe Meer,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31416,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31416
Moving Target!,poi,31418,52.33786212,4.813997927,Amsterdam,Intercity Leiden Centraal - Schiphol,Train,http://tour-pedia.org/api/getPlaceDetails?id=31418,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31418
,poi,31421,52.32968847,4.821430506,Amsterdam,Veerpont Nieuwe Meer,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31421,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31421
,poi,31423,52.34282444,4.811965916,Amsterdam,Heverleestraat,Road,http://tour-pedia.org/api/getPlaceDetails?id=31423,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31423
,poi,31424,52.34321675,4.813734211,Amsterdam,Tienenpad,Road,http://tour-pedia.org/api/getPlaceDetails?id=31424,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31424
,poi,31425,52.329267,4.821171,Amsterdam,Helena Pontje,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31425,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31425
1042AM Amsterdam,poi,31426,52.41870025,4.826829228,Amsterdam,Pont Hemweg,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31426,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31426
Hemkade Zaandam,poi,31428,52.41823343,4.826932875,Amsterdam,Rijkspont 5 Zaandam,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31428,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31428
Zaandam,poi,31429,52.42067646,4.826731315,Amsterdam,Noordzee Kanaal,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31429,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31429
,poi,31440,52.41933387,4.827178115,Amsterdam,hempond,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31440,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31440
Hemweg 177,poi,31442,52.41796553,4.8262918,Amsterdam,Bushalte Hempontplein,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31442,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31442
Hemkade,poi,31443,52.41891512,4.82660042,Amsterdam,Rijkspont 6,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31443,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31443
Hemkade Zaandam,poi,31444,52.4182838,4.826733267,Amsterdam,Rijkspont 7 Zaandam,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31444,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31444
,poi,31445,52.41793871,4.827037454,Amsterdam,Fietspad Nieuwe Hemweg,Road,http://tour-pedia.org/api/getPlaceDetails?id=31445,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31445
,poi,31447,52.40582255,4.826946259,Amsterdam,Sonthaven,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31447,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31447
,poi,31448,52.39323151,4.825662525,Amsterdam,Basisweg,Road,http://tour-pedia.org/api/getPlaceDetails?id=31448,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31448
,poi,31449,52.39124298,4.82422781,Amsterdam,Ouke Baas Autoverhuur,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=31449,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31449
Slotermeerlaan,poi,31451,52.38125781,4.821324348,Amsterdam,Tram- en Bushalte Plein '40-'45,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31451,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31451
,poi,31452,52.39043,4.81923,Amsterdam,Lijn 231 naar Sloterdijk,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31452,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31452
,poi,31453,52.38441217,4.818680535,Amsterdam,NS-bus: Amsterdam Sloterdijk - Haarlem,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31453,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31453
,poi,31454,52.39043,4.81923,Amsterdam,Bushalte oderweg,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31454,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31454
,poi,31455,52.39043,4.81923,Amsterdam,Bushalte oderweg,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=31455,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31455
,poi,31456,52.3897961,4.8213808,Amsterdam,Trein naar Wormerveer.,Train,http://tour-pedia.org/api/getPlaceDetails?id=31456,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31456
,poi,31457,52.38618469,4.818375587,Amsterdam,trein hoorn kersenboogerd - amsterdam centraal,Train,http://tour-pedia.org/api/getPlaceDetails?id=31457,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31457
,poi,31458,52.38468152,4.819475553,Amsterdam,Bus 179 naar zwanenburg,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31458,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31458
,poi,31462,52.38039501,4.827593217,Amsterdam,Burgemeester De Vlugtlaan,Road,http://tour-pedia.org/api/getPlaceDetails?id=31462,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31462
,poi,31463,52.3803604,4.828243412,Amsterdam,bus 21 cs,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31463,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31463
,poi,31466,52.38070291,4.825923095,Amsterdam,Buslijn 80 naar Haarlem,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=31466,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31466
Lodewijk van Deysselstraat,poi,31468,52.37984322,4.818094969,Amsterdam,Tramhalte Lod. v. Deysselstraat,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=31468,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31468
,poi,31469,52.372967,4.823509,Amsterdam,"""de Pelikaan""",Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=31469,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31469
