Amsterdam,realSum,room_private,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,lng,lat
Rome,97.95899282,TRUE,3,10,100,1,12.44726,41.86769
Rome,158.978795,FALSE,4,9,91,0,12.51471,41.87402
Rome,152.198817,TRUE,2,10,100,1,12.49783,41.91934
Rome,217.8944661,FALSE,4,10,96,1,12.46914,41.89935
Rome,209.711734,TRUE,2,10,100,1,12.49789,41.90739
Rome,176.2794286,FALSE,4,8,90,2,12.5171,41.90949
Rome,138.4050686,TRUE,2,10,98,1,12.49919,41.88317
Rome,213.2186192,FALSE,3,10,93,1,12.46728,41.89762
Rome,265.12052,TRUE,4,9,90,1,12.49664,41.90709
Rome,195.9179856,FALSE,4,9,100,1,12.51739,41.89811
Rome,138.4050686,FALSE,4,10,94,1,12.49195,41.86553
Rome,218.8296355,FALSE,5,9,94,2,12.45115,41.90872
Rome,156.6408716,FALSE,2,10,94,1,12.52642,41.89197
Rome,240.806116,FALSE,4,10,98,2,12.47141,41.92595
Rome,109.4148178,FALSE,2,10,88,1,12.51711,41.87358
Rome,71.54045777,TRUE,2,10,95,1,12.52605,41.87663
Rome,66.86461085,TRUE,2,8,85,1,12.52316,41.89084
Rome,138.4050686,FALSE,2,10,99,1,12.52448,41.87687
Rome,69.20253431,TRUE,2,10,98,1,12.42737,41.90069
Rome,184.4621607,TRUE,2,7,67,1,12.47316,41.82607
Rome,481.612232,FALSE,5,10,96,2,12.469,41.897
Rome,345.7788792,FALSE,6,10,88,3,12.469,41.892
Rome,149.8608936,FALSE,2,9,87,1,12.46034,41.90606
Rome,162.4856802,FALSE,4,10,94,1,12.455,41.871
Rome,140.5091997,FALSE,6,9,89,1,12.52571,41.88846
Rome,155.4719098,FALSE,4,10,93,2,12.51582,41.89916
Rome,137.0023145,FALSE,4,10,93,2,12.437,41.895
Rome,670.7502396,FALSE,6,10,98,2,12.469,41.897
Rome,112.9217029,TRUE,2,9,100,1,12.42967,41.90402
Rome,95.62106937,TRUE,3,10,97,1,12.52585,41.91727
Rome,173.0063358,FALSE,3,10,100,1,12.52665,41.87392
Rome,114.0906647,TRUE,3,9,95,1,12.515,41.896
Rome,265.12052,FALSE,6,10,100,3,12.47395,41.92073
Rome,90.01005307,TRUE,2,10,96,1,12.483,41.862
Rome,94.45210764,TRUE,2,10,99,1,12.45249,41.91631
Rome,86.50316789,TRUE,2,10,90,1,12.53359,41.90007
Rome,288.2659622,FALSE,4,10,100,1,12.476,41.894
Rome,182.3580296,FALSE,3,10,97,1,12.45501,41.90776
Rome,102.6348397,TRUE,2,10,91,1,12.503,41.896
Rome,159.2125874,FALSE,3,10,98,1,12.472,41.864
Rome,159.2125874,TRUE,4,10,100,1,12.477,41.872
Rome,526.9679471,FALSE,6,10,95,2,12.47,41.897
Rome,218.8296355,FALSE,3,10,95,1,12.477,41.872
Rome,168.5642812,FALSE,4,10,91,1,12.466,41.875
Rome,276.5763449,FALSE,4,9,91,1,12.47441,41.9014
Rome,225.8434059,TRUE,2,9,84,1,12.49346,41.90872
Rome,443.9716644,FALSE,6,10,98,3,12.462,41.909
Rome,103.8038015,TRUE,2,10,100,1,12.45757,41.88393
Rome,239.6371543,TRUE,2,10,100,1,12.51809,41.90849
Rome,130.2223365,TRUE,2,6,60,1,12.558,41.863
Rome,117.5975499,FALSE,2,8,86,1,12.51383,41.89595
Rome,155.4719098,FALSE,4,9,91,1,12.516,41.909
Rome,187.9690459,FALSE,2,10,97,1,12.47123,41.88781
Rome,81.82732097,TRUE,3,8,86,1,12.5462,41.90589
Rome,96.79003109,TRUE,2,10,97,1,12.46964,41.87438
Rome,112.9217029,TRUE,2,10,96,1,12.4292,41.89806
Rome,173.0063358,FALSE,2,10,100,1,12.51746,41.87099
Rome,92.11418418,TRUE,2,9,91,1,12.45021,41.87268
Rome,110.8175718,TRUE,2,10,90,1,12.5022,41.89939
Rome,343.4409557,TRUE,4,10,100,1,12.4868,41.90475
Rome,163.8884343,FALSE,3,10,96,1,12.46781,41.88782
Rome,267.6922358,FALSE,4,10,98,2,12.46817,41.87403
Rome,196.151778,FALSE,5,10,93,1,12.46857,41.9053
Rome,177.6821827,FALSE,4,10,99,2,12.4568,41.87807
Rome,205.0358871,TRUE,2,10,97,1,12.4678,41.90061
Rome,205.0358871,TRUE,2,10,98,1,12.46552,41.89986
Rome,177.4483903,TRUE,2,10,96,1,12.52036,41.88604
Rome,172.7725434,FALSE,4,10,90,1,12.46968,41.86308
Rome,262.7825965,FALSE,6,9,98,2,12.45387,41.90977
Rome,69.20253431,TRUE,3,8,88,1,12.45317,41.90692
Rome,165.9925654,TRUE,2,10,100,1,12.4623,41.93024
Rome,150.0946859,FALSE,2,10,97,0,12.54256,41.88371
Rome,285.9280387,FALSE,4,10,99,1,12.45262,41.89607
Rome,86.50316789,TRUE,2,9,94,1,12.53582,41.8998
Rome,190.073177,FALSE,2,10,99,1,12.457,41.909
Rome,184.4621607,FALSE,4,9,91,2,12.50485,41.90525
Rome,156.8746639,TRUE,2,10,98,1,12.47127,41.90023
Rome,304.397634,FALSE,4,10,96,1,12.49252,41.89954
Rome,132.56026,FALSE,3,10,97,0,12.448,41.871
Rome,178.6173521,FALSE,2,9,88,1,12.49132,41.89775
Rome,69.20253431,TRUE,2,9,89,1,12.5511,41.86428
Rome,132.7940523,FALSE,4,10,99,2,12.53961,41.86605
Rome,363.3133051,FALSE,4,10,93,1,12.47072,41.89753
Rome,202.931756,FALSE,6,10,97,2,12.50244,41.89695
Rome,271.900498,FALSE,6,10,95,1,12.46933,41.82051
Rome,115.4934187,TRUE,4,8,81,2,12.42162,41.90423
Rome,230.5192528,FALSE,4,9,84,2,12.49833,41.90529
Rome,103.8038015,TRUE,3,9,83,1,12.53137,41.88909
Rome,253.664695,FALSE,4,10,93,1,12.4624,41.90383
Rome,440.4647792,FALSE,6,10,95,2,12.46993,41.90033
Rome,219.0634279,FALSE,2,8,90,1,12.471,41.896
Rome,92.11418418,TRUE,2,10,93,1,12.45196,41.91264
Rome,94.45210764,TRUE,3,9,86,1,12.56495,41.85664
Rome,179.7863138,FALSE,4,10,94,1,12.51962,41.87435
Rome,230.5192528,FALSE,6,10,93,2,12.445,41.911
Rome,303.4624646,FALSE,4,9,85,1,12.481,41.907
Rome,242.2088701,FALSE,2,10,96,0,12.48423,41.90222
Rome,116.1947958,TRUE,2,10,97,1,12.46791,41.87498
Rome,120.8706427,TRUE,2,10,98,1,12.46752,41.87599
Rome,170.6684123,FALSE,3,10,96,1,12.516,41.9
Rome,214.6213733,FALSE,2,10,80,1,12.46261,41.87669
Rome,242.2088701,FALSE,2,10,99,1,12.46204,41.87859
Rome,182.1242373,FALSE,3,9,92,2,12.48313,41.8704
Rome,92.11418418,TRUE,2,10,95,1,12.52549,41.8765
Rome,147.5229701,FALSE,2,10,92,1,12.472,41.886
Rome,210.8806958,FALSE,4,10,99,0,12.47017,41.88836
Rome,253.664695,FALSE,3,10,100,2,12.50809,41.9209
Rome,185.6311224,FALSE,4,9,94,1,12.44961,41.89488
Rome,213.2186192,FALSE,6,10,100,2,12.506,41.893
Rome,167.1615271,FALSE,4,10,98,1,12.422,41.906
Rome,150.0946859,FALSE,2,10,98,1,12.4606,41.87818
Rome,219.0634279,FALSE,5,10,100,1,12.454,41.908
Rome,99.12795455,TRUE,2,10,93,1,12.51275,41.88269
Rome,175.3442592,FALSE,4,10,94,1,12.514,41.896
Rome,228.1813293,FALSE,2,10,98,1,12.496,41.895
Rome,274.7060061,TRUE,2,10,90,1,12.47489,41.89461
Rome,456.3626587,TRUE,2,10,100,1,12.51907,41.87773
Rome,205.0358871,FALSE,4,9,95,1,12.467,41.9
Rome,172.7725434,TRUE,2,10,96,1,12.47355,41.89616
Rome,213.2186192,TRUE,2,10,100,1,12.49313,41.90609
Rome,184.4621607,FALSE,2,9,86,1,12.462,41.895
Rome,215.3227503,FALSE,5,10,100,2,12.52422,41.88228
Rome,230.5192528,FALSE,4,10,97,1,12.47355,41.88473
Rome,219.0634279,FALSE,5,9,87,1,12.48548,41.88957
Rome,403.5255886,FALSE,6,8,75,2,12.476,41.913
Rome,258.3405419,TRUE,3,10,100,1,12.47291,41.89664
Rome,288.2659622,TRUE,2,10,95,1,12.47293,41.89802
Rome,205.2696795,FALSE,4,9,91,1,12.491,41.895
Rome,242.9102471,FALSE,6,10,98,2,12.46558,41.88642
Rome,251.3267716,FALSE,2,10,91,1,12.466,41.898
Rome,155.4719098,FALSE,3,8,82,1,12.47217,41.89376
Rome,355.130573,TRUE,2,8,80,1,12.4753,41.89528
Rome,205.0358871,FALSE,6,9,86,2,12.44801,41.91051
Rome,243.1440395,TRUE,3,10,95,1,12.48064,41.90703
Rome,218.8296355,FALSE,4,10,99,2,12.47513,41.87905
Rome,132.7940523,FALSE,4,10,97,1,12.50547,41.8883
Rome,258.1067496,TRUE,2,10,100,1,12.47632,41.89494
Rome,202.931756,TRUE,2,10,100,1,12.514,41.896
Rome,218.8296355,TRUE,3,8,80,1,12.514,41.896
Rome,282.1873612,FALSE,5,10,100,1,12.514,41.896
Rome,69.20253431,TRUE,2,9,94,1,12.541,41.879
Rome,189.1380076,FALSE,2,10,94,1,12.43854,41.8924
Rome,169.2656582,FALSE,3,10,98,1,12.52384,41.8818
Rome,148.6919318,FALSE,2,10,97,1,12.52427,41.88077
Rome,148.6919318,FALSE,3,10,96,1,12.52406,41.88035
Rome,190.073177,FALSE,3,10,92,1,12.52366,41.88071
Rome,173.0063358,FALSE,3,9,88,1,12.519,41.873
Rome,103.8038015,TRUE,3,10,87,1,12.51691,41.88049
Rome,227.0123676,TRUE,2,9,93,1,12.46913,41.89722
Rome,299.7217871,FALSE,4,10,98,2,12.4873,41.92607
Rome,178.6173521,FALSE,2,10,100,0,12.52111,41.8819
Rome,201.0614172,FALSE,2,10,88,1,12.471,41.888
Rome,336.4271854,FALSE,6,9,91,2,12.47999,41.90794
Rome,161.5505108,FALSE,4,9,96,1,12.515,41.871
Rome,285.9280387,FALSE,6,10,98,2,12.514,41.896
Rome,253.8984874,FALSE,4,10,97,1,12.4981,41.90427
Rome,338.9989012,FALSE,4,10,87,1,12.48057,41.90765
Rome,317.9575901,TRUE,2,10,100,1,12.47637,41.89487
Rome,239.6371543,FALSE,6,10,96,2,12.477,41.888
Rome,230.5192528,FALSE,4,10,91,2,12.47171,41.89732
Rome,173.0063358,FALSE,4,9,95,1,12.46345,41.89758
Rome,147.5229701,FALSE,3,10,98,1,12.517,41.873
Rome,238.7019849,FALSE,4,10,95,1,12.47548,41.89649
Rome,94.45210764,TRUE,2,10,100,1,12.48227,41.84511
Rome,297.3838637,FALSE,4,10,93,1,12.46537,41.89786
Rome,346.0126715,FALSE,4,10,100,1,12.4763,41.89372
Rome,81.59352863,TRUE,2,10,95,1,12.54575,41.87657
Rome,126.7154513,TRUE,2,10,94,1,12.5011,41.90503
Rome,178.6173521,FALSE,5,10,93,0,12.50217,41.88419
Rome,149.8608936,FALSE,4,9,92,1,12.515,41.899
Rome,258.1067496,FALSE,4,10,96,1,12.46839,41.90083
Rome,86.50316789,TRUE,2,9,89,1,12.53496,41.90163
Rome,153.3677787,TRUE,3,10,91,1,12.475,41.882
Rome,153.3677787,TRUE,3,10,89,1,12.475,41.882
Rome,216.7255044,FALSE,2,10,100,1,12.50028,41.904
Rome,173.9415052,FALSE,3,10,97,1,12.454,41.896
Rome,129.2871671,TRUE,2,10,92,1,12.49515,41.90892
Rome,131.3912982,TRUE,2,10,97,1,12.505,41.887
Rome,115.2596264,TRUE,2,9,90,1,12.4973,41.89678
Rome,228.1813293,FALSE,4,10,97,2,12.5194,41.88406
Rome,122.2733968,TRUE,2,10,96,1,12.513,41.888
Rome,122.2733968,TRUE,2,10,93,1,12.513,41.888
Rome,326.1403222,FALSE,6,10,100,2,12.4625,41.9058
Rome,110.8175718,TRUE,2,10,90,1,12.50695,41.88805
Rome,245.4819629,FALSE,5,9,97,2,12.51108,41.88996
Rome,115.4934187,TRUE,3,10,93,1,12.50862,41.88785
Rome,189.1380076,FALSE,3,8,80,1,12.41752,41.92468
Rome,112.9217029,TRUE,3,10,98,1,12.45863,41.87805
Rome,438.1268557,FALSE,6,8,83,2,12.479,41.908
Rome,119.9354733,TRUE,2,10,99,1,12.467,41.876
Rome,216.7255044,FALSE,2,10,96,1,12.52218,41.87331
Rome,136.0671452,FALSE,4,9,85,1,12.51327,41.92461
Rome,147.5229701,TRUE,2,10,100,1,12.46757,41.88381
Rome,184.4621607,FALSE,4,10,94,1,12.453,41.895
Rome,198.2559091,FALSE,5,10,100,2,12.52918,41.9143
Rome,163.6546419,TRUE,2,10,90,1,12.49697,41.89986
Rome,145.1850466,TRUE,2,7,87,1,12.496,41.9
Rome,112.9217029,TRUE,3,2,20,1,12.50408,41.90352
Rome,126.7154513,TRUE,3,9,90,1,12.50538,41.90337
Rome,112.9217029,TRUE,2,9,90,1,12.50497,41.90329
Rome,148.6919318,TRUE,2,10,80,1,12.475,41.882
Rome,119.701681,TRUE,2,10,100,1,12.52339,41.91901
Rome,148.6919318,TRUE,2,10,96,1,12.475,41.882
Rome,148.6919318,TRUE,2,9,92,1,12.475,41.882
Rome,122.2733968,TRUE,2,10,89,1,12.513,41.888
Rome,90.01005307,TRUE,3,10,89,1,12.513,41.888
Rome,306.5017651,FALSE,4,10,98,1,12.46933,41.88961
Rome,501.4845814,FALSE,6,10,97,3,12.47022,41.89786
Rome,87.43833727,TRUE,4,9,91,1,12.523,41.873
Rome,163.8884343,FALSE,3,10,100,1,12.44018,41.9159
Rome,184.4621607,FALSE,2,10,97,1,12.47581,41.87847
Rome,222.3365207,FALSE,6,9,92,2,12.46009,41.90371
Rome,197.0869474,FALSE,3,10,96,1,12.49763,41.89112
Rome,138.4050686,FALSE,4,9,84,2,12.52477,41.9095
Rome,315.853459,FALSE,6,8,82,2,12.47043,41.89698
Rome,212.0496575,FALSE,4,9,85,1,12.4719,41.897
Rome,119.9354733,TRUE,2,9,93,1,12.4964,41.89732
Rome,115.2596264,TRUE,2,10,80,1,12.57066,41.8595
Rome,115.2596264,TRUE,2,9,89,1,12.49613,41.89858
Rome,299.7217871,FALSE,5,10,98,2,12.478,41.908
Rome,126.7154513,TRUE,2,8,70,1,12.51834,41.91274
Rome,207.6076029,FALSE,2,9,91,1,12.47717,41.89441
Rome,96.79003109,TRUE,2,10,96,1,12.53939,41.8819
Rome,172.7725434,FALSE,4,10,98,1,12.43818,41.9
Rome,219.0634279,FALSE,4,7,82,1,12.47641,41.893
Rome,177.4483903,FALSE,2,9,96,1,12.52736,41.89323
Rome,172.7725434,FALSE,2,9,87,0,12.47614,41.89003
Rome,138.4050686,TRUE,2,9,93,1,12.51488,41.89579
Rome,346.0126715,FALSE,5,10,95,2,12.47,41.9
Rome,182.1242373,FALSE,3,9,94,0,12.45281,41.89486
Rome,133.7292217,TRUE,3,10,98,1,12.466,41.907
Rome,236.1302691,FALSE,4,10,94,2,12.50722,41.91649
Rome,173.0063358,FALSE,2,9,93,1,12.471,41.896
Rome,380.3801464,FALSE,2,10,95,1,12.4702,41.89475
Rome,152.198817,FALSE,5,9,97,3,12.50294,41.85809
Rome,288.2659622,FALSE,6,10,100,2,12.50074,41.90533
Rome,193.5800622,FALSE,4,10,98,2,12.47772,41.87081
Rome,115.2596264,TRUE,2,9,97,1,12.466,41.907
Rome,132.56026,FALSE,4,9,91,1,12.5374,41.90772
Rome,92.11418418,TRUE,4,10,99,2,12.53897,41.87752
Rome,313.7493278,FALSE,5,8,100,2,12.46665,41.89877
Rome,138.4050686,FALSE,3,10,96,1,12.54347,41.88373
Rome,126.7154513,TRUE,2,9,97,1,12.466,41.907
Rome,103.8038015,TRUE,2,10,98,1,12.448,41.912
Rome,136.0671452,TRUE,2,10,100,1,12.497,41.91
Rome,136.0671452,TRUE,2,10,90,1,12.497,41.91
Rome,249.9240175,FALSE,4,10,95,1,12.46723,41.89044
Rome,220.2323896,FALSE,3,9,91,2,12.46802,41.89807
Rome,182.1242373,FALSE,3,10,96,1,12.51647,41.89428
Rome,126.7154513,TRUE,2,10,100,1,12.497,41.91
Rome,159.2125874,TRUE,3,10,95,1,12.47291,41.92232
Rome,126.7154513,TRUE,2,8,100,1,12.48631,41.87467
Rome,126.7154513,TRUE,2,10,100,1,12.497,41.91
Rome,71.54045777,TRUE,3,9,90,1,12.53847,41.90643
Rome,196.151778,FALSE,4,9,94,1,12.44786,41.87154
Rome,368.9243214,FALSE,5,9,90,2,12.47283,41.90088
Rome,281.2521918,FALSE,4,10,94,1,12.47148,41.89397
Rome,216.7255044,FALSE,3,9,80,2,12.46607,41.89727
Rome,184.4621607,FALSE,4,10,94,1,12.5206,41.87758
Rome,111.5189489,TRUE,4,9,91,1,12.46955,41.904
Rome,101.2320857,TRUE,2,9,100,1,12.508,41.881
Rome,109.4148178,TRUE,3,9,90,1,12.4677,41.90551
Rome,114.0906647,TRUE,2,9,92,1,12.46955,41.90572
Rome,109.4148178,TRUE,3,9,91,1,12.46948,41.90463
Rome,126.7154513,TRUE,2,10,92,1,12.50054,41.9068
Rome,173.0063358,FALSE,4,9,83,1,12.51715,41.89795
Rome,447.2447572,FALSE,6,10,98,2,12.46948,41.9118
Rome,296.4486943,FALSE,4,9,80,1,12.47956,41.90483
Rome,709.7935614,FALSE,5,9,100,3,12.491,41.911
Rome,191.2421387,FALSE,5,10,94,2,12.47,41.874
Rome,165.5249807,FALSE,4,10,94,2,12.50151,41.89467
Rome,115.4934187,TRUE,2,9,95,1,12.51414,41.89571
Rome,115.4934187,TRUE,2,10,98,1,12.515,41.896
Rome,322.8672293,FALSE,4,10,100,1,12.47788,41.89447
Rome,119.9354733,TRUE,2,9,95,1,12.4785,41.90876
Rome,170.6684123,FALSE,4,10,97,1,12.45662,41.87717
Rome,122.2733968,FALSE,2,10,97,1,12.532,41.886
Rome,195.9179856,FALSE,4,10,92,2,12.48078,41.90827
Rome,126.7154513,TRUE,2,10,100,1,12.469,41.865
Rome,179.3187291,FALSE,4,10,95,1,12.469,41.925
Rome,80.65835925,TRUE,2,10,88,1,12.5055,41.8968
Rome,468.9874454,FALSE,5,9,97,1,12.481,41.906
Rome,80.65835925,TRUE,2,9,86,1,12.5038,41.89729
Rome,108.245856,TRUE,2,9,100,1,12.45973,41.87336
Rome,197.0869474,FALSE,3,10,97,2,12.475,41.889
Rome,126.7154513,TRUE,2,10,80,1,12.55656,41.94017
Rome,122.2733968,TRUE,3,10,93,1,12.51,41.901
Rome,161.5505108,FALSE,5,10,98,1,12.54028,41.86597
Rome,265.12052,FALSE,4,9,91,1,12.47381,41.90135
Rome,214.387581,FALSE,3,8,87,1,12.476,41.907
Rome,346.0126715,FALSE,4,10,93,2,12.47299,41.89537
Rome,107.0768943,TRUE,2,9,90,1,12.52962,41.86976
Rome,92.11418418,TRUE,2,9,88,1,12.45283,41.90862
Rome,90.01005307,TRUE,2,10,91,1,12.52339,41.92041
Rome,92.34797653,TRUE,2,8,80,1,12.50188,41.89869
Rome,259.5095037,FALSE,3,10,80,1,12.46881,41.90125
Rome,236.1302691,FALSE,3,10,92,1,12.47612,41.88746
Rome,82.9962827,TRUE,4,9,92,1,12.523,41.873
Rome,82.9962827,TRUE,4,9,92,1,12.508,41.882
Rome,184.4621607,FALSE,4,9,95,1,12.49866,41.89662
Rome,122.2733968,TRUE,2,9,92,1,12.50336,41.89921
Rome,92.11418418,TRUE,2,10,93,1,12.521,41.934
Rome,417.319337,FALSE,5,10,96,2,12.49109,41.90391
Rome,149.8608936,FALSE,4,10,95,2,12.495,41.932
Rome,96.79003109,TRUE,2,9,82,1,12.52151,41.87593
Rome,163.6546419,TRUE,2,10,93,1,12.50221,41.89863
Rome,241.9750777,FALSE,6,9,93,1,12.49754,41.90918
Rome,380.3801464,FALSE,6,9,88,3,12.505,41.905
Rome,235.1950997,FALSE,6,10,95,1,12.49646,41.90861
Rome,207.6076029,FALSE,6,9,90,2,12.445,41.911
Rome,176.2794286,FALSE,4,10,97,2,12.45887,41.91362
Rome,173.0063358,FALSE,6,10,98,3,12.562,41.855
Rome,958.7824095,TRUE,6,8,90,3,12.51565,41.90816
Rome,80.65835925,TRUE,2,9,84,1,12.51559,41.90815
Rome,78.32043579,TRUE,2,9,83,1,12.51694,41.90793
Rome,103.8038015,TRUE,2,9,86,1,12.51555,41.90619
Rome,1380.777593,FALSE,2,9,90,1,12.51353,41.92346
Rome,132.56026,TRUE,3,10,94,1,12.45129,41.89599
Rome,126.7154513,TRUE,3,10,95,1,12.51337,41.89785
Rome,207.6076029,FALSE,5,9,94,1,12.49385,41.88768
Rome,262.7825965,FALSE,4,10,97,1,12.49297,41.90223
Rome,161.5505108,FALSE,4,10,100,1,12.46885,41.8735
Rome,80.65835925,TRUE,2,9,87,1,12.507,41.876
Rome,410.3055666,FALSE,4,10,98,1,12.477,41.894
Rome,468.052276,FALSE,6,10,99,2,12.477,41.894
Rome,80.65835925,TRUE,2,10,92,1,12.50515,41.89815
Rome,468.052276,FALSE,4,10,95,1,12.477,41.894
Rome,244.3130012,FALSE,5,10,100,2,12.497,41.907
Rome,126.7154513,TRUE,3,10,100,1,12.45704,41.87353
Rome,144.0160849,TRUE,2,9,83,1,12.45633,41.87293
Rome,205.0358871,TRUE,2,10,80,1,12.49896,41.90521
Rome,80.65835925,TRUE,2,9,90,1,12.50403,41.89712
Rome,126.7154513,TRUE,2,10,96,1,12.536,41.908
Rome,76.21630468,TRUE,2,10,92,1,12.50536,41.89564
Rome,209.9455264,FALSE,4,9,90,1,12.49551,41.88891
Rome,145.1850466,FALSE,2,8,92,2,12.48,41.85995
Rome,236.1302691,FALSE,4,10,99,1,12.47627,41.8824
Rome,195.9179856,FALSE,2,10,93,1,12.453,41.913
Rome,190.073177,FALSE,4,10,95,1,12.519,41.89
Rome,196.151778,FALSE,5,9,91,1,12.47134,41.90065
Rome,166.9277348,FALSE,6,10,97,2,12.443,41.9
Rome,518.785215,FALSE,5,8,50,2,12.4707,41.90115
Rome,182.3580296,FALSE,4,10,91,1,12.5007,41.88733
Rome,159.2125874,FALSE,2,10,90,1,12.437,41.896
Rome,161.5505108,FALSE,4,10,91,1,12.511,41.885
Rome,131.3912982,FALSE,3,10,93,0,12.45649,41.89417
Rome,276.5763449,TRUE,4,10,100,2,12.44485,41.87394
Rome,112.9217029,TRUE,2,10,100,1,12.52996,41.86747
Rome,265.12052,TRUE,2,10,80,1,12.44545,41.87347
Rome,125.5464896,TRUE,3,10,100,1,12.463,41.87
Rome,216.7255044,FALSE,4,10,98,1,12.46,41.905
Rome,219.7648049,TRUE,3,10,100,1,12.47999,41.87123
Rome,242.2088701,FALSE,6,10,99,2,12.46558,41.90729
Rome,90.01005307,TRUE,2,9,85,1,12.52232,41.92159
Rome,90.01005307,TRUE,2,9,88,1,12.52211,41.92136
Rome,156.8746639,TRUE,2,9,87,1,12.49644,41.90814
Rome,156.8746639,TRUE,2,10,95,1,12.49713,41.90759
Rome,176.2794286,FALSE,2,9,88,1,12.47174,41.89603
Rome,297.3838637,FALSE,4,10,95,1,12.476,41.908
Rome,195.9179856,FALSE,4,9,94,1,12.494,41.897
Rome,207.6076029,FALSE,4,9,95,1,12.46886,41.88604
Rome,205.0358871,FALSE,6,10,96,2,12.52191,41.88339
Rome,256.7039955,TRUE,2,10,100,1,12.49149,41.90573
Rome,165.9925654,FALSE,4,9,92,1,12.45004,41.89331
Rome,152.198817,FALSE,3,10,93,1,12.46265,41.8703
Rome,149.8608936,TRUE,3,10,91,1,12.46664,41.86532
Rome,163.6546419,FALSE,4,10,100,1,12.4584,41.90654
Rome,190.073177,FALSE,4,10,99,1,12.45443,41.89959
Rome,213.2186192,FALSE,6,9,83,2,12.45432,41.91375
Rome,585.4160335,TRUE,2,9,90,1,12.48,41.907
Rome,209.9455264,FALSE,2,9,94,1,12.50445,41.92011
Rome,207.6076029,FALSE,6,10,80,2,12.54421,41.95178
Rome,218.8296355,FALSE,4,10,98,1,12.466,41.899
Rome,469.2212377,FALSE,6,9,94,2,12.472,41.895
Rome,78.55422813,TRUE,2,10,93,1,12.451,41.913
Rome,216.7255044,FALSE,5,10,99,2,12.45,41.895
Rome,196.151778,FALSE,6,10,98,2,12.40554,41.9087
Rome,334.3230543,FALSE,4,9,92,1,12.47817,41.90012
Rome,225.8434059,TRUE,3,10,100,1,12.4999,41.89871
Rome,168.5642812,FALSE,2,9,93,1,12.507,41.889
Rome,389.4980478,TRUE,2,10,97,1,12.48104,41.90564
Rome,412.6434901,TRUE,2,10,90,1,12.48135,41.90678
Rome,481.8460244,TRUE,3,10,100,1,12.48272,41.90646
Rome,103.8038015,TRUE,2,10,98,1,12.50353,41.88445
Rome,147.5229701,TRUE,4,10,98,1,12.52771,41.91323
Rome,202.931756,TRUE,3,10,90,1,12.49948,41.90017
Rome,289.4349239,FALSE,4,7,80,1,12.472,41.895
Rome,297.617656,FALSE,5,10,100,1,12.468,41.901
Rome,393.004933,FALSE,6,9,92,2,12.481,41.906
Rome,475.2998387,FALSE,5,10,100,2,12.468,41.892
Rome,393.2387254,FALSE,6,8,81,2,12.477,41.893
Rome,330.5823767,FALSE,6,10,90,2,12.486,41.904
Rome,350.2209338,FALSE,4,7,80,2,12.487,41.904
Rome,326.3741145,FALSE,6,9,84,2,12.47,41.897
Rome,294.5783555,FALSE,4,9,87,1,12.472,41.89
Rome,279.6156454,FALSE,4,9,88,1,12.477,41.889
Rome,138.4050686,TRUE,3,10,100,0,12.46426,41.90487
Rome,239.6371543,FALSE,2,10,99,1,12.468,41.883
Rome,205.0358871,FALSE,4,10,94,1,12.481,41.904
Rome,196.151778,FALSE,4,10,98,1,12.46078,41.87411
Rome,160.1477568,TRUE,4,9,89,1,12.45554,41.90952
Rome,173.0063358,FALSE,5,10,100,2,12.55034,41.86364
Rome,66.86461085,TRUE,2,8,86,1,12.52532,41.88844
Rome,87.43833727,TRUE,2,8,78,1,12.49936,41.90565
Rome,161.5505108,FALSE,4,9,90,2,12.52435,41.86957
Rome,219.0634279,FALSE,5,10,99,1,12.45213,41.91464
Rome,228.8827064,FALSE,4,9,91,1,12.4807,41.92438
Rome,115.2596264,TRUE,2,10,92,1,12.512,41.897
Rome,161.5505108,FALSE,5,9,91,1,12.44365,41.86843
Rome,161.5505108,FALSE,4,10,97,1,12.50929,41.89179
Rome,426.6710308,FALSE,6,10,100,2,12.47257,41.89468
Rome,251.0929792,FALSE,4,10,98,2,12.51094,41.88033
Rome,214.387581,FALSE,6,10,96,2,12.41787,41.91483
Rome,230.5192528,FALSE,4,10,100,1,12.4666,41.93809
Rome,276.5763449,FALSE,6,8,84,2,12.48129,41.90618
Rome,161.5505108,FALSE,4,10,95,1,12.47797,41.88053
Rome,219.0634279,FALSE,6,10,100,2,12.51819,41.89775
Rome,82.9962827,TRUE,2,10,100,1,12.51903,41.89108
Rome,403.2917962,FALSE,4,10,100,2,12.48895,41.90848
Rome,182.1242373,TRUE,2,10,100,1,12.52788,41.9117
Rome,158.978795,FALSE,4,10,100,1,12.52359,41.88484
Rome,119.9354733,FALSE,3,10,96,1,12.50865,41.89359
Rome,292.7080167,FALSE,4,10,94,1,12.4705,41.89698
Rome,194.7490239,FALSE,4,10,98,1,12.46916,41.89883
Rome,385.9911626,FALSE,4,10,95,2,12.477,41.907
Rome,136.0671452,FALSE,2,10,100,1,12.42077,41.91071
Rome,168.5642812,FALSE,4,10,100,2,12.52472,41.87843
Rome,184.4621607,TRUE,2,9,93,1,12.46763,41.86481
Rome,290.3700933,FALSE,5,8,20,1,12.47091,41.8988
Rome,274.4722138,FALSE,4,10,90,1,12.47029,41.89875
Rome,202.931756,FALSE,4,10,96,2,12.44276,41.87407
